Fecha,Precio,Return
2023-11-06,1991.77,0.0037106671181085593
2023-11-07,1983.8243,-0.003997244175378158
2023-11-08,1963.3786,-0.010359681716642304
2023-11-09,1954.2071,-0.004682229034971877
2023-11-10,1961.6786,0.0038159995663670132
2023-11-13,1938.5229,-0.01187424397141506
2023-11-14,1946.56,0.004137420833459186
2023-11-15,1963.0629,0.008442245422406703
2023-11-16,1961.94,-0.0005721779368036414
2023-11-17,1982.6929,0.010522191544723945
2023-11-20,1980.3329,-0.001191009293440483
2023-11-21,1974.3286,-0.0030365706969783376
2023-11-22,2000.6,0.013218744378831474
2023-11-23,1990.7829,-0.00491915711532537
2023-11-24,1991.9143,0.0005681576949586073
2023-11-27,2000.8529,0.004477403507410779
2023-11-28,2010.0486,0.0045853612271649176
2023-11-29,2041.2014,0.015379655195348204
2023-11-30,2044.1014,0.0014197236430587208
2023-12-01,2039.8014,-0.002105829545715632
2023-12-04,2062.1757,0.010909140324286214
2023-12-05,2026.6257,-0.01738939721025498
2023-12-06,2017.8571,-0.004336086551621568
2023-12-07,2028.51,0.00526542666500817
2023-12-11,2025.1286,-0.0016683286883508862
2023-12-12,1979.2014,-0.022939774702566428
2023-12-13,1978.7143,-0.00024613965500024543
2023-12-14,1982.3457,0.0018335501190938066
2023-12-15,2037.5557,0.027470062706095744
2023-12-18,2033.5786,-0.001953804994920642
2023-12-19,2024.9057,-0.0042739666146628845
2023-12-20,2042.1257,0.008468143571719457
2023-12-21,2034.0243,-0.00397503068700963
2023-12-22,2042.0557,0.00394075209203482
2023-12-26,2054.3414,0.005998313413687361
2023-12-27,2058.7214,0.002129800525126116
2023-12-28,2081.3029,0.010908981352509565
2023-12-29,2074.7886,-0.0031348228664987046
2024-01-02,2066.2083,-0.004144080513274096
2024-01-03,2064.5314,-0.0008119127390757501
2024-01-04,2032.5029,-0.015635286469089977
2024-01-05,2043.28,0.005288370544365898
2024-01-08,2042.6086,-0.0003286433242662919
2024-01-09,2029.6214,-0.006378443276283634
2024-01-10,2029.1343,-0.00024002430219619383
2024-01-11,2026.0586,-0.0015169194983433861
2024-01-12,2015.7543,-0.005098861614594298
2024-01-15,2044.6143,0.014215697567620233
2024-01-16,2055.08,0.005105611281475034
2024-01-17,2027.9729,-0.013278053910336188
2024-01-18,2005.9333,-0.010927283982830277
2024-01-19,2015.0929,0.004555859816552158
2024-01-22,2026.8533,0.005819193331598988
2024-01-23,2022.8733,-0.00196556541934298
2024-01-24,2023.9733,0.0005436331721053198
2024-01-25,2017.6914,-0.0031085730880238025
2024-01-26,2014.6857,-0.0014907834669850017
2024-01-29,2017.2367,0.0012654015069322717
2024-01-30,2028.7575,0.005694932106974799
2024-01-31,2034.332,0.0027439727811625577
2024-02-01,2049.6271,0.007490364686373311
2024-02-02,2058.1886,0.004168401419149209
2024-02-05,2035.72,-0.010976710911236075
2024-02-06,2023.9571,-0.005795009124536241
2024-02-07,2036.15,0.006006214296409738
2024-02-08,2035.9657,-9.051805680570985e-05
2024-02-09,2031.7586,-0.002068528341566725
2024-02-12,2023.1471,-0.00424745411296394
2024-02-13,2017.3229,-0.0028829339328805075
2024-02-14,1994.1271,-0.01156492466867516
2024-02-15,1992.9814,-0.0005747022091492075
2024-02-16,2002.18,0.004604878418486299
2024-02-19,2011.32,0.0045546360037613245
2024-02-20,2016.82,0.00273079059709488
2024-02-21,2027.2486,0.005157490709464194
2024-02-22,2023.4443,-0.0018783458595550495
2024-02-23,2022.7243,-0.0003558922421570088
2024-02-26,2037.6533,0.007353536416475482
2024-02-27,2027.7671,-0.004863565641360558
2024-02-28,2031.265,0.0017235147590366647
2024-02-29,2033.6857,0.0011910108952358383
2024-03-01,2044.82,0.005460003481649254
2024-03-04,2083.6271,0.01880040707859286
2024-03-05,2117.2971,0.016030149270390474
2024-03-06,2129.1657,0.005589890439970975
2024-03-07,2144.9043,0.007364723150200633
2024-03-08,2157.5143,0.005861835995126345
2024-03-11,2188.9817,0.014479686528858712
2024-03-12,2180.9214,-0.0036890104684078264
2024-03-13,2160.4543,-0.009428924400505894
2024-03-14,2175.6957,0.0070299518095070625
2024-03-15,2161.2143,-0.006678235804334928
2024-03-18,2158.2386,-0.0013778135979898804
2024-03-19,2160.1029,0.0008634333879438992
2024-03-20,2155.9414,-0.0019283867357920174
2024-03-21,2158.4229,0.0011503434114942142
2024-03-22,2181.5,0.010634897455558555
2024-03-25,2161.0214,-0.009431733283043694
2024-03-26,2175.5571,0.006703789375478728
2024-03-27,2177.5657,0.0009228318312300746
2024-03-28,2191.2643,0.0062710816823255315
2024-04-01,2220.4529,0.013232500898671128
2024-04-02,2238.0,0.00787142580354444
2024-04-03,2262.3229,0.010809507395371752
2024-04-04,2293.6433,0.013749396742484295
2024-04-05,2290.8343,-0.001225439666898475
2024-04-08,2326.9529,0.015643569101417412
2024-04-09,2339.3329,0.005306159792828491
2024-04-10,2348.5771,0.003943852156717125
2024-04-11,2334.9,-0.005840591760338799
2024-04-12,2361.14,0.011175489602158337
2024-04-15,2347.8033,-0.005664428221003492
2024-04-16,2368.9214,0.008954621037405243
2024-04-17,2391.065,0.009304127314925827
2024-04-18,2375.6743,-0.006457560405183465
2024-04-19,2381.8243,0.0025853936880541025
2024-04-22,2394.9143,0.0054807406739821795
2024-04-23,2328.2571,-0.028227485425975626
2024-04-24,2326.6586,-0.0006868008642275964
2024-04-25,2321.7029,-0.0021322360051222256
2024-04-26,2332.8014,0.004768937922867469
